GCAM_region_ID,Land_Type,GLU,soil_c,veg_c,mature age
25,Grassland,GLU168,12.10641645,7.53562286,23.493166
25,RockIceDesert,GLU143,8.999911382,0.287001201,50
25,RockIceDesert,GLU156,3.8,0.1,50
25,RockIceDesert,GLU161,15.28701204,13.91853428,50
25,RockIceDesert,GLU168,3.8,0.1,50
25,Shrubland,GLU143,13.3597081,7.517221623,27.43883238
25,Shrubland,GLU156,20.1608048,14.44243994,36.82913144
25,Shrubland,GLU168,0,0,35
25,Tundra,GLU143,7,2.585061648,50
25,Tundra,GLU156,22,9.613732737,50
25,Tundra,GLU168,14,0.6,50
26,Forest,GLU157,16.75421045,10.02165403,38.77105224
26,Forest,GLU168,15.79339681,15.8845915,39.8127319
26,Forest,GLU169,18.03340883,12.8177844,45.13782786
26,Forest,GLU180,11.43466634,8.690084828,36.40903921
26,Forest,GLU200,9.143561306,0.771452044,38.57260218
26,Forest,GLU206,8.729639862,7.283719532,36.83865146
26,Forest,GLU207,9.810031196,6.444837321,47.41605086
26,Forest,GLU213,20,11.2013992,35
26,Forest,GLU215,16,8.730673511,35
26,Grassland,GLU157,19.60374708,7.803449797,12.50960184
26,Grassland,GLU168,15.24803865,4.554193466,14.61516866
26,Grassland,GLU169,32.49848905,10.33108403,13.16858054
26,Grassland,GLU180,11.93988858,1.445876842,10.38697149
26,Grassland,GLU195,9.169779609,1.115013635,13.22581256
26,Grassland,GLU200,3.409837912,0.745702136,10
26,Grassland,GLU206,7.713922714,5.241910445,20.66699149
26,Grassland,GLU207,4.983632163,0.395746773,10
26,Grassland,GLU212,0,0,35
26,Grassland,GLU213,20,7.3330448,29
26,Grassland,GLU215,29,2.032779955,10
26,RockIceDesert,GLU157,3.8,0.1,50
26,RockIceDesert,GLU168,7.982524618,0.211702238,50
26,RockIceDesert,GLU169,9.874889765,0.725932612,50
26,RockIceDesert,GLU180,3,0.199919598,50
26,RockIceDesert,GLU200,2.782000155,0.176328829,50
26,RockIceDesert,GLU205,8.5,0,50
26,RockIceDesert,GLU206,4,0.2,50
26,RockIceDesert,GLU207,2.358920038,0.188924478,50
26,RockIceDesert,GLU212,9.187543901,0.030557507,50
26,RockIceDesert,GLU215,8.5,0,50
26,Shrubland,GLU157,22.4296555,16.80324118,46.03369633
26,Shrubland,GLU168,10.08960292,6.254512319,33.50837695
26,Shrubland,GLU169,10.98335171,8.672220304,18.26637266
26,Shrubland,GLU180,7.740600614,4.404849788,37.76942773
26,Shrubland,GLU200,7.38023825,0.569011913,50
26,Shrubland,GLU206,6.898502193,8.404032248,19.62396491
26,Shrubland,GLU207,7.85716853,6.322737774,22.57060703
26,Shrubland,GLU215,18,0.7,50
26,Tundra,GLU157,17,9.3,50
26,Tundra,GLU168,14.45414237,2.150756164,50
26,Tundra,GLU169,33,9.544334849,50
26,Tundra,GLU180,8.07022072,0.60791315,50
26,Tundra,GLU200,5.232454301,0.664417257,50
26,Tundra,GLU206,4,0.400098557,50
26,Tundra,GLU207,2.998424469,1,50
26,Tundra,GLU212,0,0,50
26,Tundra,GLU213,15,0.8,50
27,Forest,GLU058,7,0.4,50
27,Forest,GLU110,12.75174268,9.150852992,39.29898135
27,Forest,GLU116,10.04236813,8.881732541,39.20530828
27,Forest,GLU154,13.89171369,7.593914951,39.99295511
27,Grassland,GLU052,8.973321858,0.613809475,10.0724121
27,Grassland,GLU058,8.012751668,0.499291915,10.12114085
27,Grassland,GLU089,11.86675423,0.646522695,10.50633392
27,Grassland,GLU090,7,1,10
27,Grassland,GLU097,9,0.9,10
27,Grassland,GLU110,13.87915642,3.851830563,10.81270731
27,Grassland,GLU116,8.001516372,4.198436837,10
27,Grassland,GLU154,16,3.099697801,10
27,RockIceDesert,GLU052,2,0.1,50
27,RockIceDesert,GLU058,12.8804263,0.116800381,50
27,RockIceDesert,GLU089,11.97186393,0.073091872,50
27,RockIceDesert,GLU090,1,0.199729297,50
27,RockIceDesert,GLU097,1,0.2,50
27,RockIceDesert,GLU102,1,0.2,50
27,RockIceDesert,GLU110,8.91169163,0.007619494,50
27,Shrubland,GLU052,4.967168031,0.3,49.64979233
27,Shrubland,GLU058,12.10117682,0.490548481,49.35246834
27,Shrubland,GLU089,8.994743682,0.301839711,49.91589892
27,Shrubland,GLU090,4,0.300331715,50
27,Shrubland,GLU097,5,0.638245013,50
27,Shrubland,GLU102,2,0.91166042,50
27,Shrubland,GLU110,15.03925929,6.625933879,34.86169721
27,Tundra,GLU058,17,0.238969709,50
27,Tundra,GLU089,15,1.1,50
27,Tundra,GLU110,15.6999622,1.064264196,50
28,Forest,GLU065,14.10674682,7.650666274,50
28,Grassland,GLU065,10.01827933,3.294551798,10.34730733
28,Shrubland,GLU065,13,10.28523767,18
29,Forest,GLU037,16.57345562,7.041109569,50
29,Forest,GLU065,13.82341731,5.552515892,50
29,Forest,GLU066,15.68533981,5.949901202,50
29,Forest,GLU108,8.915369829,7.105360671,42.20468505
29,Forest,GLU109,10.53489365,7.823029516,39.3364953
29,Forest,GLU110,17.53997603,11.42761342,36.73001198
29,Forest,GLU112,10.80459437,6.365513243,39.02297185
29,Forest,GLU116,10.70191471,9.036231412,38.57899394
29,Forest,GLU119,17,10.39902766,40
29,Forest,GLU125,9.643287943,9.756211213,38.42156912
29,Forest,GLU126,13.46255691,9.900466386,38.58663997
29,Forest,GLU127,9.991611435,8.825980059,38.2888796
29,Forest,GLU137,14.00560695,10.93308858,38.42793192
29,Forest,GLU138,10.99554016,7.403032124,37.56783978
29,Forest,GLU139,15.27388004,12.30963167,39.69709548
29,Forest,GLU146,9.491132735,7.841739298,37.48170106
29,Forest,GLU148,10.40488904,11.42641285,39.72679308
29,Forest,GLU158,9,7.9,40
29,Forest,GLU159,22.23384414,18.28525782,40
29,Forest,GLU165,17,18.00568623,40
29,Forest,GLU167,18,18.3,40
29,Forest,GLU173,23,18.39992898,40
29,Forest,GLU175,12,10.85542376,39.96769837
29,Forest,GLU176,19,11.7,40
29,Forest,GLU178,26,18.2,40
29,Forest,GLU181,24,19.5,40
29,Forest,GLU185,19.03236744,10.0844247,40
29,Grassland,GLU037,15,1.9,10
29,Grassland,GLU065,10.19455234,0.788670306,11.84824723
29,Grassland,GLU066,13,1.216590266,10
29,Grassland,GLU108,9.963350462,9.351574373,28.65182939
29,Grassland,GLU109,9,4.084717612,27.74557428
29,Grassland,GLU110,0,0,35
29,Grassland,GLU112,10.47390247,4.620715001,19.004147
29,Grassland,GLU116,11,1.013060698,13.69512947
29,Grassland,GLU119,16,2.869455141,10
29,Grassland,GLU125,7.88609803,3.900395885,18.3438118
29,Grassland,GLU126,12.88820833,6.886507602,22.79565323
29,Grassland,GLU127,9.54467935,3.326420122,17.43380326
29,Grassland,GLU137,9.151219861,1.79247715,18.06341132
29,Grassland,GLU138,10.72331014,2.890914851,12.62855366
29,Grassland,GLU139,17.23491035,5.432060046,10.08762217
29,Grassland,GLU146,7.63196109,3.158888769,17.13374463
29,Grassland,GLU148,9.839763729,4.463892236,10.20559961
29,Grassland,GLU159,30.35534575,4.520547147,10
29,Grassland,GLU167,16.72152007,5.401995141,23.78888534
29,Grassland,GLU173,27.51793412,8.130279484,17.34752151
29,Grassland,GLU175,13,2.400011793,10
29,Grassland,GLU176,13,0.7,10
29,Grassland,GLU178,25.48422464,14.44878123,11.39996169
29,Grassland,GLU181,23.49021458,12.13532188,19.5206581
29,Grassland,GLU185,17.5581379,2.380967495,10
29,RockIceDesert,GLU110,3.8,0.2,50
29,RockIceDesert,GLU125,3.8,0.1,50
29,RockIceDesert,GLU126,13,0.1,50
29,RockIceDesert,GLU138,3.8,0.1,50
29,RockIceDesert,GLU139,3.8,0.1,50
29,RockIceDesert,GLU146,3.8,0.1,50
29,Shrubland,GLU108,10,8.6,18
29,Shrubland,GLU109,10,9.297541598,18
29,Shrubland,GLU110,24,1.9,50
29,Shrubland,GLU112,9,9.412152927,18
29,Shrubland,GLU125,10.07313829,11.58595979,18.82923342
29,Shrubland,GLU126,12.76343217,8.732673002,24.10745738
29,Shrubland,GLU127,9.777508275,7.511245862,18
29,Shrubland,GLU137,16.63636602,8.983963286,35.69697605
29,Shrubland,GLU138,10,0.4,50
29,Shrubland,GLU139,8.959965749,8.627858716,20.00250409
29,Shrubland,GLU146,10.31854936,8.866397135,19.13261995
29,Shrubland,GLU148,11.86904953,8.110888497,27.96826414
29,Tundra,GLU110,24,4.534219239,50
29,Tundra,GLU137,22,4.826000503,50
30,Forest,GLU078,7,4.1,40
30,Forest,GLU103,19.47711256,5.277075911,41.06859659
30,Grassland,GLU103,12.90025187,2.294083454,14.35910503
30,Shrubland,GLU103,9.557872928,2.204171271,32.1480663
31,Forest,GLU169,19,15.17598821,35.770437
31,Forest,GLU203,9.691139634,7.406791811,36.15189939
31,Forest,GLU205,8.224814635,5.04523717,37.9280395
31,Forest,GLU206,10.09528449,7.513302097,37.10694618
31,Forest,GLU209,9,0.9,35
31,Forest,GLU210,0,0,35
31,Forest,GLU212,9.991651283,0.525536605,35.04174359
31,Forest,GLU213,16.01575082,9.298650308,35.41518003
31,Forest,GLU214,15.05432099,1.374205626,35.14550265
31,Forest,GLU215,15.99923148,7.427291456,35.51117492
31,Grassland,GLU169,19.96112972,2.340817518,10.73853541
31,Grassland,GLU200,4,0.861918711,10
31,Grassland,GLU203,6.018335025,1.21466802,10.17418274
31,Grassland,GLU205,4,0.408563002,10
31,Grassland,GLU206,8.244431158,1.482592126,14.644192
31,Grassland,GLU207,0,0,35
31,Grassland,GLU209,7,0.896544652,10
31,Grassland,GLU210,9,0.903775301,10
31,Grassland,GLU212,6,0.720817444,10
31,Grassland,GLU213,9.020185543,2.514461843,11.93835253
31,Grassland,GLU214,8,0.299652193,10
31,Grassland,GLU215,11,0.500601418,10
31,RockIceDesert,GLU169,17.35528301,0.223669994,50
31,RockIceDesert,GLU200,2.411559191,0.18733664,50
31,RockIceDesert,GLU203,10,0.5,50
31,RockIceDesert,GLU205,4.939676462,0.079118301,50
31,RockIceDesert,GLU206,5,0.3,50
31,RockIceDesert,GLU207,8.931719717,0.051806366,50
31,RockIceDesert,GLU209,0,0,35
31,RockIceDesert,GLU212,5.653686065,0.189754262,50
31,RockIceDesert,GLU213,5,0.2,50
31,RockIceDesert,GLU214,8,0.199831741,50
31,RockIceDesert,GLU215,6.59915118,0.152067906,50
31,Shrubland,GLU169,15,5.994493783,50
31,Shrubland,GLU203,7,6.114998755,18.5847884
31,Shrubland,GLU205,5,2.846397909,30.55370711
31,Shrubland,GLU206,7.975114711,7.947127639,18.79632926
31,Shrubland,GLU207,0,0,35
31,Shrubland,GLU209,5.818247576,2.236422819,20.90803878
31,Shrubland,GLU210,6.960173556,1.678095456,18.6372231
31,Shrubland,GLU212,4.257012131,0.480704988,41.77561181
31,Shrubland,GLU213,6.653853243,1.222390967,39.23082594
31,Shrubland,GLU214,3.293687962,0.322034697,40.60198521
31,Shrubland,GLU215,9.233309349,1.655994244,34.74658992
31,Tundra,GLU169,31,11.09477582,50
31,Tundra,GLU200,4,1.1,50
31,Tundra,GLU203,9,3.206735308,50
31,Tundra,GLU206,5,0.5,50
31,Tundra,GLU207,15,0.4,50
31,Tundra,GLU210,8,0.8,50
31,Tundra,GLU212,11,0.414765176,50
31,Tundra,GLU213,13,0.6,50
31,Tundra,GLU215,35,12.4,50
32,Forest,GLU143,20.94387727,12.14069131,39.85969319
32,Forest,GLU156,11,15.79489134,40
32,Forest,GLU157,22.04912578,14.99273757,39.75437111
32,Forest,GLU166,17.85216546,11.54092086,39.88264135
32,Forest,GLU168,15,17,40
32,Grassland,GLU143,23.57442617,13.11981363,16.58370039
32,Grassland,GLU156,9.575907938,4.75265013,18.05774917
32,Grassland,GLU157,25,17.60510039,11.18593396
32,Grassland,GLU166,20.91046665,8.147876232,18.64943316
32,Grassland,GLU168,28.01625212,15.21543525,11.43450712
32,RockIceDesert,GLU143,11,0.399595353,50
32,RockIceDesert,GLU166,24,0.9,50
32,Shrubland,GLU143,24.24899069,16.91502874,43.71197872
32,Shrubland,GLU156,25,19.60006455,50
32,Shrubland,GLU157,24.81641602,21.75771976,49.16075895
32,Shrubland,GLU166,16.32407766,12.35931739,35.0370485
32,Shrubland,GLU168,0,0,35
32,Tundra,GLU143,11,2.237423469,50
32,Tundra,GLU156,31,11.6,50
32,Tundra,GLU157,24.90270839,11.15623631,50
32,Tundra,GLU166,24,16.5,50
32,Tundra,GLU168,24,16.6,50
1,Pasture,GLU007,26.4,2.1,10
1,Pasture,GLU023,9.6,1.604164478,10.02546136
1,Pasture,GLU027,17.6,4.8,10
1,Pasture,GLU096,3.2,0.895533022,10
1,Pasture,GLU101,11.84071793,4.85847577,10.66839707
1,Pasture,GLU217,6.4,2.297294068,10.46038817
1,Pasture,GLU218,8,2.40760442,10.07497124
1,Pasture,GLU219,12.14705137,3.843471641,10.12935074
1,Pasture,GLU220,7.2,1.4,10
1,Pasture,GLU221,4,0.9,10
1,Pasture,GLU222,6.4,1.05399532,10
1,Pasture,GLU223,6.399512379,1.201284667,10.01158101
1,Pasture,GLU224,5.602423957,1.314675339,10.05756898
1,Pasture,GLU225,5.592309381,1.594827384,10.18265221
1,Pasture,GLU226,11.24978516,4.986577154,10.09853313
1,Pasture,GLU227,11.99521959,4.583196437,10.02838367
1,Pasture,GLU228,7.196633657,4.092163956,10.07995064
1,Pasture,GLU229,8,2.80262451,10
1,Pasture,GLU230,6.4,4.810570661,10
1,Pasture,GLU231,4,0.598886504,10.21156425
1,Pasture,GLU232,15.2,5.182243356,10
1,Pasture,GLU233,12,5.499993135,10
1,Pasture,GLU234,23.2,4.887866304,10
2,Pasture,GLU087,6.26044787,4.548931025,26.73380785
2,Pasture,GLU100,2.863338248,3.53843545,12.03679213
2,Pasture,GLU170,4.800935121,4.376353598,16.5106287
2,Pasture,GLU171,3.977043956,4.080056158,26.24513304
2,Pasture,GLU177,5.069491749,2.025595506,27.02965821
2,Pasture,GLU179,7.4678843,3.969190475,18.22002162
2,Pasture,GLU183,8.98453278,4.847454163,24.30015491
2,Pasture,GLU144,1.632023465,0.696070396,10.7605573
2,Pasture,GLU151,3.897706368,1.948853184,27.78526312
3,Pasture,GLU080,4.049326577,1.795474957,10.92808544
3,Pasture,GLU086,4.752750022,1.246417451,11.15106836
3,Pasture,GLU087,9.581233548,2.221041931,10.44570323
3,Pasture,GLU144,3.815767336,3.034500426,10
3,Pasture,GLU075,3.2,2.055213824,10
3,Pasture,GLU100,10.4,0.7,10
3,Pasture,GLU095,10.4,0.7,10
3,Pasture,GLU098,10.4,0.7,10
3,Pasture,GLU149,10.4,0.7,10
3,Pasture,GLU151,10.4,0.7,10
4,Pasture,GLU087,5.413518872,2.310600868,24.5710732
4,Pasture,GLU162,8,5.8,29
4,Pasture,GLU171,4.031054776,4.363102517,27.04241679
4,Pasture,GLU179,4,3.650944112,24.75733452
4,Pasture,GLU182,4.946390071,4.990152564,24.30575923
4,Pasture,GLU183,5.433217951,4.40670657,20.98313499
4,Pasture,GLU188,5.305689452,4.645622117,24.9019444
4,Pasture,GLU190,4.088301074,3.867305861,28.28676302
4,Pasture,GLU197,2.009524308,2.98682561,25.7247128
4,Pasture,GLU198,4.948357193,2.966417499,21.85904438
4,Pasture,GLU199,2.385096074,3.778961851,28.94509015
4,Pasture,GLU194,2.764590675,1.561562585,22.81673769
4,Pasture,GLU196,2.016420686,3.028693342,19.1100087
5,Pasture,GLU087,9.715895798,6.014451577,25.80196727
5,Pasture,GLU142,5.614165626,4.892327112,23.53428898
5,Pasture,GLU149,4.419283963,3.015353822,21.24684956
5,Pasture,GLU151,5.650729474,4.067516647,27.31595117
5,Pasture,GLU152,3.533417891,2.837664724,25.06659857
5,Pasture,GLU160,4.291645838,2.389306347,27.70498256
5,Pasture,GLU162,9.1412024,7.55460025,22.17764455
5,Pasture,GLU183,5.773135156,4.858459014,21.4680868
5,Pasture,GLU188,6.541814361,6.133785173,15.21063631
5,Pasture,GLU086,7.6,2.5,29
5,Pasture,GLU144,7.196503696,0.642021123,10.75896371
6,Pasture,GLU184,4.887244561,5.38625032,23.35735277
6,Pasture,GLU189,5.403064888,1.391158871,17.16139554
6,Pasture,GLU191,6.035793796,3.979172528,19.67002053
6,Pasture,GLU193,2.4,0.474853742,21.89484575
6,Pasture,GLU201,16.41729186,5.346803436,13.02977277
6,Pasture,GLU202,3.414099557,0.708971984,23.91513552
6,Pasture,GLU208,4.257442556,0.83218032,16.11426072
6,Pasture,GLU211,18.65189502,9.476653307,24.74854222
7,Pasture,GLU156,8,0.8,29
7,Pasture,GLU161,8.8,4.41811453,18.07986492
7,Pasture,GLU168,7.869763257,9.241336817,20.27328066
7,Pasture,GLU172,4.788549806,4.824141249,24.31798553
7,Pasture,GLU174,4.8,4.718243176,25.81467053
7,Pasture,GLU186,4,4.5795914,13.39025764
7,Pasture,GLU187,4,4.689995979,26.78015295
7,Pasture,GLU192,4.843810749,5.093957624,27.95949472
7,Pasture,GLU195,8,4.251987402,21.32684201
7,Pasture,GLU206,7.164867007,4.365907037,22.38853047
8,Pasture,GLU002,30.4,1.799748898,10
8,Pasture,GLU007,18.4,1.9,10
8,Pasture,GLU010,27.99746489,1.799878035,10.00286709
8,Pasture,GLU015,20.8,1.100498567,10
8,Pasture,GLU019,17.6,1.499741855,10
8,Pasture,GLU023,10.40925607,1.51216245,10.10991583
8,Pasture,GLU027,15.2,4.4,10
8,Pasture,GLU034,16,0.999905385,10
8,Pasture,GLU040,16,1.299327373,10
8,Pasture,GLU223,6.4,0.8,10
8,Pasture,GLU227,12.8,4.099189145,10
8,Pasture,GLU229,13.6,4.902109559,10
8,Pasture,GLU232,14.4,3.900057281,10
9,Pasture,GLU101,10.02281197,2.528990102,14.75153716
9,Pasture,GLU111,9.908275474,2.809909183,13.04660779
9,Pasture,GLU133,10.4,5.348851983,11.70933821
9,Pasture,GLU135,10.35894839,4.398482948,16.32820876
9,Pasture,GLU143,9.320111449,7.621946917,10
9,Pasture,GLU157,12.65367382,11.23651811,10.53465337
10,Pasture,GLU018,9.6,0.598353645,10
10,Pasture,GLU042,12.53042997,0.756181189,10.04671871
10,Pasture,GLU043,8.884610576,0.942305288,10.40190024
10,Pasture,GLU045,8.156048668,0.624383406,10
10,Pasture,GLU047,17.6,13.14159298,10
10,Pasture,GLU048,12.8,1.17915886,10.305676
10,Pasture,GLU056,11.37883312,0.699009057,10.0814983
10,Pasture,GLU058,7.305063926,0.531381909,10.06484708
10,Pasture,GLU068,8.107573174,0.635652868,10.05541453
10,Pasture,GLU070,16.00256828,5.6,10.06099658
10,Pasture,GLU072,10.17863449,1.477465616,10.12426777
10,Pasture,GLU076,8.122214588,0.449135289,10.02024657
10,Pasture,GLU038,9.601710948,0.502834679,10.01015875
10,Pasture,GLU052,3.318877017,0.548280266,10
10,Pasture,GLU085,12,0.7,10
11,Pasture,GLU037,10.38625352,2.091604459,10.08161974
11,Pasture,GLU042,6.4,0.6,10
11,Pasture,GLU043,11.99199852,2.098999815,10.19003511
11,Pasture,GLU056,16.79680482,0.925448789,10.07588546
11,Pasture,GLU066,6.39744465,0.804734732,10.06068956
11,Pasture,GLU068,10.36192725,2.08968863,10.15070464
11,Pasture,GLU077,5.6,0.891459085,10
11,Pasture,GLU078,7.997013462,3.300353832,10.03546514
11,Pasture,GLU079,8.8,1,10
11,Pasture,GLU085,7.19869116,0.941344424,10.00777124
11,Pasture,GLU106,10.37072364,2.99846812,10.17382839
11,Pasture,GLU108,8.771144536,4.568229145,10.34265864
11,Pasture,GLU109,8,5.922954302,10.87226347
11,Pasture,GLU110,14.4,1.2,10
11,Pasture,GLU112,7.36252938,2.302649259,10.9650182
11,Pasture,GLU124,7.110204179,6.292347165,11.06632537
11,Pasture,GLU125,11.97272413,2.811406956,10.21593396
11,Pasture,GLU127,11.92763859,3.42146318,10.34371672
11,Pasture,GLU137,16.8,6.054933867,10
11,Pasture,GLU058,10.4,0.7,35
11,Pasture,GLU089,8,0.9,10
11,Pasture,GLU092,5.6,0.9,10
11,Pasture,GLU076,10.4,0.7,10
12,Pasture,GLU020,14.61034092,3.192954016,10
12,Pasture,GLU021,10.4,0.7,10
12,Pasture,GLU022,13.66059344,3.313029827,10
12,Pasture,GLU025,14.73779134,2.999651521,10
12,Pasture,GLU029,9.540451432,3.229674268,10
12,Pasture,GLU030,10.41144001,2.220020022,10
12,Pasture,GLU031,8.018068459,3.498609997,10
12,Pasture,GLU033,12.78973024,3.802676191,10
12,Pasture,GLU035,13.62634062,2.196073543,10
12,Pasture,GLU049,9.6,3.4,10
12,Pasture,GLU054,7.107636001,2.232519914,10.1436421
12,Pasture,GLU055,6.645054133,2.313341305,10.29614438
12,Pasture,GLU075,4.8,0.785528036,10
13,Pasture,GLU008,15.29575716,1.891547668,10
13,Pasture,GLU012,16.3251586,5.2035747,10
13,Pasture,GLU013,16.8,6.799720298,10
13,Pasture,GLU016,21.6,2.4,10
13,Pasture,GLU017,13.6,5.807216884,10
13,Pasture,GLU021,14.27261426,3.484504838,10
13,Pasture,GLU024,17.48506143,2.288541944,10
13,Pasture,GLU026,13.6,2.95810263,10
13,Pasture,GLU028,13.68495643,3.822382444,10
13,Pasture,GLU029,11.2,4.1,10
13,Pasture,GLU031,11.17539565,3.240814339,10
13,Pasture,GLU032,9.98063487,3.939400886,10
13,Pasture,GLU036,6.147272381,3.086181424,10
13,Pasture,GLU041,8.016292979,3.415937181,10.18979424
13,Pasture,GLU044,7.2,3.218494426,10
13,Pasture,GLU046,6.412934754,4.674428984,10
13,Pasture,GLU050,8.727363239,2.358177347,10.43128077
13,Pasture,GLU054,10.77632398,4.079133792,10
13,Pasture,GLU055,8.008517811,1.679746498,10.80429279
13,Pasture,GLU057,12.80615764,3.400828418,10
13,Pasture,GLU059,8.742364881,4.423026973,10.34220852
13,Pasture,GLU060,10.63538678,4.046732234,10.60492778
13,Pasture,GLU061,7.921149122,4.023375475,11.33945442
13,Pasture,GLU062,10.39433227,4.0877395,10.09160406
13,Pasture,GLU063,7.924443619,3.646525273,11.22268495
13,Pasture,GLU064,8.81148573,3.602871433,10
13,Pasture,GLU067,5.631706311,1.855130707,10.7530249
13,Pasture,GLU069,8.8,4.304895519,10
13,Pasture,GLU071,5.845453962,1.063705101,10.6325531
13,Pasture,GLU073,8.209440313,2.367708387,10.34188327
13,Pasture,GLU074,7.589657157,1.70472696,10.39626433
13,Pasture,GLU081,4.651196482,0.651687038,10.68316272
13,Pasture,GLU083,4.793699667,0.695238575,10.14963292
13,Pasture,GLU001,13.6,0.8,10
13,Pasture,GLU215,19.2,0.8,10
13,Pasture,GLU086,10.4,0.7,10
13,Pasture,GLU075,10.4,0.7,10
14,Pasture,GLU017,16,4.525657819,10
14,Pasture,GLU025,16.8,3.388947405,10
14,Pasture,GLU030,9.242478812,1.210619703,10
14,Pasture,GLU035,12.8,1.386862837,10
14,Pasture,GLU039,11.35931301,2.40033009,10.12270638
14,Pasture,GLU047,8.787471211,1.457886613,10.02160565
14,Pasture,GLU049,8.513197141,5.260700915,10.15527161
14,Pasture,GLU053,11.99748205,2.502517515,10.02990063
14,Pasture,GLU054,7.74859675,1.557793659,10.09277039
15,Pasture,GLU054,7.777194112,2.598317286,10.0483274
15,Pasture,GLU055,9.344636395,1.713044086,10.40689425
15,Pasture,GLU070,8,0.800006079,10.14215215
15,Pasture,GLU072,10.4,0.801599158,10.28383575
15,Pasture,GLU075,6.4,0.582433539,10.42807158
15,Pasture,GLU084,9.611813138,0.6,10.09352068
15,Pasture,GLU099,10.4,0.7,10
16,Pasture,GLU008,16.8,5.496539322,10
16,Pasture,GLU011,16,1.6,10
16,Pasture,GLU012,16.8,5.4,10
16,Pasture,GLU032,13.58549209,4.419948372,10
16,Pasture,GLU054,13.6,3.364744229,10
16,Pasture,GLU057,14.4,6.780827674,10
16,Pasture,GLU062,14.4,3.7,10
16,Pasture,GLU001,10.4,0.7,10
17,Pasture,GLU089,12.57704051,2.734181075,10.75646971
17,Pasture,GLU107,5.329020474,0.606698882,16.43576373
17,Pasture,GLU110,8.558536413,2.478311388,14.94695204
17,Pasture,GLU113,4.8,0.517352252,17.79176243
17,Pasture,GLU116,10.4,0.7,10
17,Pasture,GLU117,5.6,3.676270242,17.70655947
17,Pasture,GLU118,5.357104554,0.390985862,15.76876685
17,Pasture,GLU120,6.007078433,2.12891787,19.66811279
17,Pasture,GLU122,6.579224965,3.453031728,21.62829645
17,Pasture,GLU123,6.658840457,3.026743971,22.57373043
17,Pasture,GLU128,6.757752968,2.739930858,18.49663299
17,Pasture,GLU129,9.276514014,3.75738551,17.68279217
17,Pasture,GLU137,9.520152133,8.347813365,10.75855474
17,Pasture,GLU140,6.376584013,1.134912901,19.22193516
17,Pasture,GLU141,7.2,8.998151539,10
17,Pasture,GLU145,9.461573679,1.356227066,10.65752503
17,Pasture,GLU147,6.632711159,4.861800054,15.52689004
17,Pasture,GLU153,5.791932715,0.637730497,14.55840197
17,Pasture,GLU155,10.42776354,5.62918347,10.65938416
17,Pasture,GLU235,6.4,4.757978245,22.14067255
18,Pasture,GLU158,13.40079736,3.791699086,11.39391972
18,Pasture,GLU159,26.4,5.9,10
18,Pasture,GLU163,26.34318693,8.257638363,20.17465527
18,Pasture,GLU164,12.69936824,6.939197793,15.93499929
18,Pasture,GLU165,34.38925634,6.30407909,10.03189523
18,Pasture,GLU167,22.48929568,14.41918147,14.57326898
18,Pasture,GLU175,11.98913191,3.198270986,10.04693038
18,Pasture,GLU178,15.34128222,14.4358036,11.48995689
18,Pasture,GLU181,10.4,0.7,10
19,Pasture,GLU051,13.09918134,3.540363923,11.18425948
19,Pasture,GLU103,10.4,0.7,10
20,Pasture,GLU091,2.071408095,0.686961285,10
20,Pasture,GLU096,4.049404247,0.698217298,10.29333772
20,Pasture,GLU105,8,3.066397894,19.75692111
20,Pasture,GLU111,11.2,3.601150955,10
20,Pasture,GLU114,4.8,0.58501856,10.32377233
20,Pasture,GLU115,5.489292582,2.456030668,12.62930118
20,Pasture,GLU130,7.433980619,2.486343865,23.44296029
20,Pasture,GLU131,5.243640435,0.954888249,20.53646033
20,Pasture,GLU132,6.531323477,1.167453538,13.11893258
20,Pasture,GLU133,7.807359427,3.532216625,21.78760681
20,Pasture,GLU134,6.4,2.009228108,26.26036338
20,Pasture,GLU135,10.4,0.7,35
20,Pasture,GLU136,8.260831195,2.761453435,13.09737044
20,Pasture,GLU217,10.4,0.7,35
20,Pasture,GLU221,2.791183892,0.559868649,10
20,Pasture,GLU231,4.810919924,1.793106065,10.25934821
21,Pasture,GLU052,5.59678995,0.441254898,10.07623869
21,Pasture,GLU072,6.460727809,0.429085728,10.24038091
21,Pasture,GLU082,4,0.4999149,10.01619544
21,Pasture,GLU084,4.842124465,0.504782321,10.12430773
21,Pasture,GLU093,3.203800332,0.500237575,10.02304545
21,Pasture,GLU094,3.063480116,0.624062211,10
21,Pasture,GLU075,4.99404427,1.805067083,10.92112391
21,Pasture,GLU088,3.200991207,0.395610157,10.01177059
21,Pasture,GLU090,1.6,0.8,10
21,Pasture,GLU095,4.66967964,0.571824009,10.51116293
21,Pasture,GLU097,2.875575843,0.7,10
21,Pasture,GLU098,10.4,0.7,35
21,Pasture,GLU099,3.044410052,0.654466757,10.1045679
21,Pasture,GLU102,1.6,0.894606225,10
21,Pasture,GLU104,1.826584484,0.7,10
21,Pasture,GLU100,10.4,0.7,10
22,Pasture,GLU089,10.66293743,1.644602635,14.5364623
22,Pasture,GLU085,10.4,0.7,35
22,Pasture,GLU104,1.6,0.8,10
22,Pasture,GLU058,10.4,0.7,10
22,Pasture,GLU097,10.4,0.7,10
22,Pasture,GLU102,10.4,0.7,10
22,Pasture,GLU107,10.4,0.7,10
